Protein_Name;Fraction1_Ctrl_Rep1;Fraction1_RNase_Rep1;Fraction1_Ctrl_Rep2;Fraction1_RNase_Rep2;Fraction1_Ctrl_Rep3;Fraction1_RNase_Rep3;Fraction2_Ctrl_Rep1;Fraction2_RNase_Rep1;Fraction2_Ctrl_Rep2;Fraction2_RNase_Rep2;Fraction2_Ctrl_Rep3;Fraction2_RNase_Rep3;Fraction3_Ctrl_Rep1;Fraction3_RNase_Rep1;Fraction3_Ctrl_Rep2;Fraction3_RNase_Rep2;Fraction3_Ctrl_Rep3;Fraction3_RNase_Rep3;Fraction4_Ctrl_Rep1;Fraction4_RNase_Rep1;Fraction4_Ctrl_Rep2;Fraction4_RNase_Rep2;Fraction4_Ctrl_Rep3;Fraction4_RNase_Rep3;Fraction5_Ctrl_Rep1;Fraction5_RNase_Rep1;Fraction5_Ctrl_Rep2;Fraction5_RNase_Rep2;Fraction5_Ctrl_Rep3;Fraction5_RNase_Rep3;Fraction6_Ctrl_Rep1;Fraction6_RNase_Rep1;Fraction6_Ctrl_Rep2;Fraction6_RNase_Rep2;Fraction6_Ctrl_Rep3;Fraction6_RNase_Rep3;Fraction7_Ctrl_Rep1;Fraction7_RNase_Rep1;Fraction7_Ctrl_Rep2;Fraction7_RNase_Rep2;Fraction7_Ctrl_Rep3;Fraction7_RNase_Rep3;Fraction8_Ctrl_Rep1;Fraction8_RNase_Rep1;Fraction8_Ctrl_Rep2;Fraction8_RNase_Rep2;Fraction8_Ctrl_Rep3;Fraction8_RNase_Rep3;Fraction9_Ctrl_Rep1;Fraction9_RNase_Rep1;Fraction9_Ctrl_Rep2;Fraction9_RNase_Rep2;Fraction9_Ctrl_Rep3;Fraction9_RNase_Rep3;Fraction10_Ctrl_Rep1;Fraction10_RNase_Rep1;Fraction10_Ctrl_Rep2;Fraction10_RNase_Rep2;Fraction10_Ctrl_Rep3;Fraction10_RNase_Rep3;Fraction11_Ctrl_Rep1;Fraction11_RNase_Rep1;Fraction11_Ctrl_Rep2;Fraction11_RNase_Rep2;Fraction11_Ctrl_Rep3;Fraction11_RNase_Rep3;Fraction12_Ctrl_Rep1;Fraction12_RNase_Rep1;Fraction12_Ctrl_Rep2;Fraction12_RNase_Rep2;Fraction12_Ctrl_Rep3;Fraction12_RNase_Rep3;Fraction13_Ctrl_Rep1;Fraction13_RNase_Rep1;Fraction13_Ctrl_Rep2;Fraction13_RNase_Rep2;Fraction13_Ctrl_Rep3;Fraction13_RNase_Rep3;Fraction14_Ctrl_Rep1;Fraction14_RNase_Rep1;Fraction14_Ctrl_Rep2;Fraction14_RNase_Rep2;Fraction14_Ctrl_Rep3;Fraction14_RNase_Rep3;Fraction15_Ctrl_Rep1;Fraction15_RNase_Rep1;Fraction15_Ctrl_Rep2;Fraction15_RNase_Rep2;Fraction15_Ctrl_Rep3;Fraction15_RNase_Rep3;Fraction16_Ctrl_Rep1;Fraction16_RNase_Rep1;Fraction16_Ctrl_Rep2;Fraction16_RNase_Rep2;Fraction16_Ctrl_Rep3;Fraction16_RNase_Rep3;Fraction17_Ctrl_Rep1;Fraction17_RNase_Rep1;Fraction17_Ctrl_Rep2;Fraction17_RNase_Rep2;Fraction17_Ctrl_Rep3;Fraction17_RNase_Rep3;Fraction18_Ctrl_Rep1;Fraction18_RNase_Rep1;Fraction18_Ctrl_Rep2;Fraction18_RNase_Rep2;Fraction18_Ctrl_Rep3;Fraction18_RNase_Rep3;Fraction19_Ctrl_Rep1;Fraction19_RNase_Rep1;Fraction19_Ctrl_Rep2;Fraction19_RNase_Rep2;Fraction19_Ctrl_Rep3;Fraction19_RNase_Rep3;Fraction20_Ctrl_Rep1;Fraction20_RNase_Rep1;Fraction20_Ctrl_Rep2;Fraction20_RNase_Rep2;Fraction20_Ctrl_Rep3;Fraction20_RNase_Rep3;Fraction21_Ctrl_Rep1;Fraction21_RNase_Rep1;Fraction21_Ctrl_Rep2;Fraction21_RNase_Rep2;Fraction21_Ctrl_Rep3;Fraction21_RNase_Rep3;Fraction22_Ctrl_Rep1;Fraction22_RNase_Rep1;Fraction22_Ctrl_Rep2;Fraction22_RNase_Rep2;Fraction22_Ctrl_Rep3;Fraction22_RNase_Rep3;Fraction23_Ctrl_Rep1;Fraction23_RNase_Rep1;Fraction23_Ctrl_Rep2;Fraction23_RNase_Rep2;Fraction23_Ctrl_Rep3;Fraction23_RNase_Rep3;Fraction24_Ctrl_Rep1;Fraction24_RNase_Rep1;Fraction24_Ctrl_Rep2;Fraction24_RNase_Rep2;Fraction24_Ctrl_Rep3;Fraction24_RNase_Rep3;Fraction25_Ctrl_Rep1;Fraction25_RNase_Rep1;Fraction25_Ctrl_Rep2;Fraction25_RNase_Rep2;Fraction25_Ctrl_Rep3;Fraction25_RNase_Rep3
PLCD3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3408.84;2471.67;973.026;2351.89;2882.36;2946.45;0;0;0;0;0;0;5362.3;4197.92;4278.33;4913.85;7684.32;4532.4;20137.7;8863.28;23728.2;11447.1;19975.2;10346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PM2P1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4788.76;6478.13;5531.93;7376.41;5056.56;2262.55;1921.74;2166.96;1144.9;3468.33;2433.16;3963.79;7164.78;7717.93;7572.06;11202.3;8905.65;9817.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
POF1B_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550.03;2338.33;4387.47;0;5926.11;0;0;0;0;0;0;0;8701.06;3395.62;8414.01;4679.62;4933.93;2193.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PP14B_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;491.999;561.536;910.485;0;2202.51;2838.16;3075.79;2157.15;1796.7;1026.64;2536.95;103568;14231.1;72546.3;256924;51412.6;156271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PRDM5_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149579;46488.2;20761.6;379823;22966.4;191123;0;0;0;0;0;0;89663.6;43411.2;679851;783556;103206;793450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13559.3;778.49;9225.16;846.433;10492.5;402.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PRDM6_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149579;46488.2;20761.6;379823;22966.4;191123;0;0;0;0;0;0;89663.6;43411.2;679851;783556;103206;793450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13559.3;778.49;9225.16;846.433;10492.5;402.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PRDM9_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149579;46488.2;20761.6;379823;22966.4;191123;0;0;0;0;0;0;89663.6;43411.2;679851;783556;103206;793450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13559.3;778.49;9225.16;846.433;10492.5;402.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PRPK_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120852;48636.4;11556.4;24125.1;13444.6;52843.4;38495.3;11181.2;260192;140423;34037;143208;79423.4;19350.2;54302.9;20492.1;113886;51580.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSG3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3415.65;0;7184.8;0;5144.99;0;0;0;0;0;0;0;0;0;0;0;0;0;2755.22;0;4192.03;0;3249.07;0;0;0;0;0;0;0;0;0;0;0;0;0;4219.04;8396.02;3410.83;5502.06;4226.11;4223.43;0;0;0;0;0;0
PSME4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16023.7;17650.8;6990.04;16644.4;12836.4;19050.3;0;0;0;0;0;0;28818.01;27970;14364.1;21187.2;26965.4;20525.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PTSS2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7962.44;2353.21;8763.21;4540.97;7644.35;0;1092.42;954.351;954.13;951.543;1994.14;758.816;253124;159456;213116;181267;202037;192417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PTTG_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23925.8;20730.4;19400.4;24483.7;24529.1;21930.3;13102.2;11993.7;12837.6;12861.9;15018.6;7511.08;8147.56;7242.2;7728.06;12959.7;10309.6;6342.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PUR1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3014970;2382470;264967;260066;314390;340439;6492.19;4719.19;79551;70598.2;8552.24;34716.2;64326.1;31326.1;32512.6;168191;21554.1;45672.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QN1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;674092;484047;320005;348084;434436;369688;0;0;0;0;0;0;626119;917698;493607;644585;584065;641978;832915;824944;1036770;1009410;884883;1096850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QPCTL_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9872.38;1800.26;13079.1;2853.46;14148.5;2228.67;0;0;0;0;0;0;14559.14;15791.436;30284.52;11484.358;20641.04;5135.692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RAB30_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112624;86933.2;49784.6;65788.2;79567.9;70054.1;0;0;0;0;0;0;30937.9;45764.2;21959.8;52180;37584.5;50909.5;14093.8;29712.2;17318.4;42826.9;18819.6;45693.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RABE1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186378;25398.4;15493;16293.1;13978.1;18870.2;28953.09;10962.44;381930;321937;26754.38;303592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RB15B_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31629.5;0;27424.9;4383.99;27435.6;8013.28;17340.6;0;16484.1;935.268;20980;0;43012.1;3812.54;42292.7;2878.16;42212.8;4239.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RBAK_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149579;46488.2;20761.6;379823;22966.4;191123;0;0;0;0;0;0;89663.6;43411.2;679851;783556;103206;793450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13559.3;778.49;9225.16;846.433;10492.5;402.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RD21L_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111122;75565.8;34076.7;65021.6;51767.5;73495.1;69995.9;19806.1;40267;34964;44264.6;5582.85;30368.1;13478.8;19630.7;20627.1;27898.6;17214.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RHBT1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20427.2;397600;22087.5;557577;37941.6;1201210;37022.4;140683;17128;174505;12304;705956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54398.8;6998.91;76260.9;2424.77;76592.1;1452.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RHOF_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8088.26;8782.69;9315.2;10985.7;8547.29;10821.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;511.792;0;0;0;0
RM54_HUMAN;0;0;0;0;0;0;0;1866.03;0;44684.1;0;1788.72;512.34;4625.03;595.726;7081.49;739.308;27111.2;921.193;29962.6;1478.96;42990.1;2607.76;126384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34384.1;0;36373.2;0;28087.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RNBP6_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17111.2;8272.49;126578;88032.8;16496;80885.9;41221.6;28028.8;36321.6;30462;55275.6;61983.1;145962;81781.8;69524.3;80449.3;109126;92687.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RNF5_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23225.9;17813.7;13721.3;20844.5;17705.4;19085.5;0;0;0;0;0;0;0;0;0;0;0;0;86946.21;112664.26;102931.39;130812.6;119525.67;127128.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RP9_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134547;16166.5;138137;22151.4;126848;20798.2;208946;14120.7;267148;13350.2;265165;14494.1;40718;567.444;33753.9;562.716;27403.4;1616.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPB3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196776.89;221503.78;176995.74;270182.58;237604.28;252866.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RPC3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3086.96;17941.4;3048.14;6839.13;2041.56;8389.02;7290.59;8554.01;6909.73;16434.4;3625.78;22476;5627.03;4025.72;4474.49;9663.84;7365.47;9336.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S12A4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;985896.3;576119.2;625232.3;716453.8;817708.7;680620.57;8183.37;7702.29;9308.53;9055.95;7167.89;879.138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S12A6_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;965742;564773;615055;705837;806540;672299;0;0;0;0;0;0;0;0;0;0;0;0;160361.5;198051.7;205272;232774;180203.4;213868.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S35A2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26938.9;26989;27746.6;35465.4;25807.3;3851.47;0;0;0;0;0;0;56223.1;53184.7;60518.8;69548.6;59755;72248.7;22157.4;20883.3;26896.3;38468.9;30287.3;34043.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SALL3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149579;46488.2;20761.6;379823;22966.4;191123;0;0;0;0;0;0;89663.6;43411.2;679851;783556;103206;793450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13559.3;778.49;9225.16;846.433;10492.5;402.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SALL4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149579;46488.2;20761.6;379823;22966.4;191123;0;0;0;0;0;0;89663.6;43411.2;679851;783556;103206;793450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13559.3;778.49;9225.16;846.433;10492.5;402.979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
